"name","pval","adj_pval","f_statistic","df1","df2","lfc"
"NXF1",0.976641999124446,0.997396618763544,0.000857456199384599,1,2249.08218817443,0.0134786097369652
"NKAP",0.976687133158103,0.997396618763544,0.000854144778858963,1,2249.08218817443,0.00877290044242782
"RASSF2",0.976792142221106,0.997396618763544,0.000846465225278396,1,2249.08218817443,-0.00586866901752663
"AGPAT4",0.976813322760714,0.997396618763544,0.000844920450281529,1,2249.08218817443,-0.00772387070304418
"PTGES2",0.976978187207421,0.997485640608293,0.000832944548838192,1,2249.08218817443,-0.0103319514999884
"RPL36AL",0.977062755520901,0.997492673210676,0.000826834627924758,1,2249.08218817443,-0.00335763512561758
"EXOC7",0.977257017005302,0.997544700688012,0.000812884799594485,1,2249.08218817443,-0.00844797740520153
"CRAT",0.977388989589249,0.997544700688012,0.000803475663031357,1,2249.08218817443,-0.0147367622906126
"NUDT3",0.977488717068137,0.997544700688012,0.000796401840875983,1,2249.08218817443,-0.00791134948315068
"EEF2K",0.977493491935539,0.997544700688012,0.00079606393748117,1,2249.08218817443,-0.00737544366483036
"CFAP58",0.977502139144712,0.997544700688012,0.000795452182432915,1,2249.08218817443,-0.0443623859745218
"COG4",0.977782094898719,0.997630269438198,0.00077577358891033,1,2249.08218817443,-0.00872603858594898
"MED28",0.977844542627417,0.997630269438198,0.00077141767298806,1,2249.08218817443,0.00750059850371727
"PPP1CB",0.977953590942574,0.997630269438198,0.000763840654595672,1,2249.08218817443,-0.00486393658340237
"ARHGAP35",0.977972505760188,0.997630269438198,0.000762530202472168,1,2249.08218817443,0.00582590519354872
"FAM186A",0.978050074458364,0.997630269438198,0.000757167881968545,1,2249.08218817443,-0.0403694022298093
"RASSF7",0.978116746859663,0.997630269438198,0.00075257395442453,1,2249.08218817443,-0.023829881076325
"SLC12A6",0.97819644834016,0.997630269438198,0.000747100641344321,1,2249.08218817443,0.00602074951428457
"GPM6B",0.978257661260094,0.997630269438198,0.000742910559633223,1,2249.08218817443,0.045625213673349
"EML6",0.978328349434786,0.997630269438198,0.000738086558761286,1,2249.08218817443,-0.0506497829715653
"RNF123",0.978389794468297,0.997630269438198,0.000733906116077999,1,2249.08218817443,0.0166000063738582
"ERGIC2",0.978507204938644,0.997630269438198,0.000725951079409153,1,2249.08218817443,-0.00812583251485973
"FDFT1",0.978654768719422,0.997630269438198,0.000716014555315821,1,2249.08218817443,0.0105896608901525
"LGALS8",0.978655453652381,0.997630269438198,0.000715968593648508,1,2249.08218817443,0.00567283945781003
"POGK",0.978746235285439,0.997630269438198,0.000709889857384463,1,2249.08218817443,-0.00961618273968401
"MAK",0.978751353818426,0.997630269438198,0.000709547892846251,1,2249.08218817443,-0.0156271696137221
"GCC1",0.978871759962047,0.997673805037912,0.00070152744760443,1,2249.08218817443,0.0149902622888613
"TCF20",0.979023318991401,0.997676297297447,0.000691496710525781,1,2249.08218817443,-0.00827675763590803
"EGF",0.979083550840612,0.997676297297447,0.000687530414220411,1,2249.08218817443,-0.0356599851285017
"SOCS6",0.9791828025734,0.997676297297447,0.000681019543657226,1,2249.08218817443,0.00772837320174917
"MAZ",0.979184983633651,0.997676297297447,0.000680876815113516,1,2249.08218817443,0.00845999894098261
"TBC1D5",0.979301514213471,0.997696581188421,0.000673272820078801,1,2249.08218817443,0.00316162973188367
"MRPL2",0.979388117419865,0.997696581188421,0.000667649359331806,1,2249.08218817443,-0.0121222403160025
"KCP",0.979437980099777,0.997696581188421,0.000664422299668717,1,2249.08218817443,0.0159347429918948
"SFRP4",0.979647577128009,0.997698561466564,0.000650942957777508,1,2249.08218817443,0.0382259785480403
"LMNA",0.979807296258589,0.997698561466564,0.000640764098751057,1,2249.08218817443,-0.00485218336377136
"SLMAP",0.979918734831521,0.997698561466564,0.000633709684193029,1,2249.08218817443,0.00466825531024524
"PPP1R11",0.979963862922604,0.997698561466564,0.000630864048249484,1,2249.08218817443,0.00884301218638697
"PPP1R3G",0.979990282867572,0.997698561466564,0.000629201063030292,1,2249.08218817443,0.0222555592969218
"MAP3K10",0.980004564331446,0.997698561466564,0.000628303040553491,1,2249.08218817443,-0.0154180448942815
"GZF1",0.980333868554091,0.997698561466564,0.000607774285428746,1,2249.08218817443,0.0109082072664401
"WDR61",0.980347798900117,0.997698561466564,0.000606913392099683,1,2249.08218817443,-0.00993419855288214
"NUDC",0.980370715315676,0.997698561466564,0.000605498489279119,1,2249.08218817443,0.00572688584866926
"GEMIN5",0.980451010240786,0.997698561466564,0.000600553965183393,1,2249.08218817443,-0.01500197574248
"PLAU",0.980479362788037,0.997698561466564,0.000598812874163844,1,2249.08218817443,0.00972789750189917
"AC116366.2",0.980514332037442,0.997698561466564,0.000596668943726594,1,2249.08218817443,0.0362067052389893
"SARNP",0.980524401483998,0.997698561466564,0.000596052309208256,1,2249.08218817443,-0.00475789234854909
"CETN2",0.980610800179309,0.997698561466564,0.000590774521532689,1,2249.08218817443,0.0163401151916206
"ZNF385A",0.980673528639367,0.997698561466564,0.000586957378680221,1,2249.08218817443,-0.00430841723916258
"MSMO1",0.980810436740111,0.997698561466564,0.000578669260108548,1,2249.08218817443,0.0150938906092098
"FBRS",0.981026264944673,0.997698561466564,0.000565723240329259,1,2249.08218817443,0.00913499800281148
"MAP3K5",0.981605444583574,0.997698561466564,0.000531706563768525,1,2249.08218817443,0.00448245509350713
"CDC34",0.981683565612005,0.997698561466564,0.000527199083529023,1,2249.08218817443,-0.0106735536391951
