"id","APOEuptake","DQBSA","Gcase_diff","LDLuptake","Lysotracker","TREM2"
"TGFB1",0.943666691892684,0.504186964245447,1.04427105636757,1.64819335497584,-0.702543954966711,0.662345223820357
"TGFBI",-0.909455001933173,0.614719469206962,-1.12125343575419,1.1456499999419,0.619662514208652,0.934298379518019
"TGFBR1",0.792841799036541,-0.657763673836619,1.1966833477745,-0.812700141644006,1.3126527084368,2.06999299975095
"TGFBR2",-1.24169260349168,1.2552720992586,-1.61389593752217,-1.4051388282618,1.86978269789587,-0.724987009344893
"TGFBR3",1.59068715107855,-0.530709646900058,-1.62991245928847,-1.47122602962454,1.79893476814181,-0.640250125007096
"TLR10",-0.625687398983847,0.257322272804614,0.47003501679363,-0.887388077851226,1.45517796308357,-0.768702399731189
"TLR2",-1.28641002940542,-0.787208196256399,-1.00951022574794,-1.49524696738115,-2.31498048654992,-0.985741457537301
"TLR4",-1.34106299680822,-0.907485715441196,0.949827323245783,-1.13053704000759,-0.560468382275232,0.585680857918457
"TLR5",0.647172974792791,-0.640819441650607,-0.289250093840946,0.632010524666898,0.970233732760091,-0.674411080656197
"TLR7",2.33912432692184,1.47601449889858,1.32139407684099,1.3672402916526,-0.160712301738689,-1.45949105800868
"TMEM106A",0.556747438908139,-1.18821173885548,0.204567563502483,-1.04427105636757,-1.38076899342495,1.10893088261476
"TMEM106B",0.214380944914578,0.812229421931997,-1.40993119644545,-1.07919681322897,2.19315796391882,1.1139514857863
"TNFRSF10B",1.75989860445348,1.29842888139976,-0.489171902428224,-0.82153780384893,1.16593679731137,-1.1818883629838
